date,he,coal,gas,hydro,nuclear,other,wind
2012-02-24,19,0.411921,0.528433,0.700577,0.809261,0.415223,0.852497
2012-02-24,20,0.279022,0.484437,0.721399,0.809025,0.416292,0.854860
2012-02-24,21,0.246323,0.464655,0.688728,0.809023,0.416292,0.853810
2012-02-24,22,0.206101,0.451382,0.624457,0.808449,0.416292,0.836923
2012-02-24,23,0.202814,0.402610,0.496206,0.807400,0.413632,0.814197
2012-02-24,24,0.198533,0.368296,0.412308,0.808185,0.368648,0.789591
2012-02-25,1,0.176537,0.357078,0.333737,0.807726,0.325885,0.758177
2012-02-25,2,0.173964,0.341835,0.330370,0.808460,0.330242,0.771924
2012-02-25,3,0.173496,0.328084,0.298023,0.808821,0.330242,0.754926
2012-02-25,4,0.173652,0.334165,0.311593,0.808343,0.327583,0.787188
2012-02-25,5,0.174432,0.343774,0.321332,0.808963,0.326953,0.789693
2012-02-25,6,0.174822,0.350626,0.334397,0.808796,0.346638,0.795134
2012-02-25,7,0.173808,0.356290,0.398804,0.871392,0.300248,0.796092
2012-02-25,8,0.171859,0.358395,0.476362,0.809023,0.299180,0.822957
2012-02-25,9,0.172093,0.362137,0.554164,0.871208,0.299180,0.839314
2012-02-25,10,0.172561,0.365369,0.625988,0.871198,0.299180,0.830166
2012-02-25,11,0.199227,0.387779,0.607269,0.871206,0.300248,0.821494
2012-02-25,12,0.228155,0.392684,0.613862,0.808825,0.299180,0.828747
2012-02-25,13,0.272834,0.394780,0.598569,0.871323,0.293304,0.832552
2012-02-25,14,0.201255,0.390163,0.576471,0.871085,0.300248,0.832083
2012-02-25,15,0.187220,0.379897,0.553279,0.870715,0.293838,0.827716
2012-02-25,16,0.168584,0.394271,0.570176,0.870957,0.299180,0.820021
2012-02-25,17,0.168350,0.407103,0.579844,0.871084,0.286621,0.797482
2012-02-25,18,0.199383,0.429873,0.672828,0.808705,0.252046,0.714287
2012-02-25,19,0.316031,0.480220,0.718703,0.870441,0.295668,0.623217
2012-02-25,20,0.286947,0.471832,0.703269,0.870821,0.319604,0.606386
2012-02-25,21,0.281645,0.455922,0.666958,0.808354,0.322264,0.525312
2012-02-25,22,0.310650,0.468574,0.573668,0.870546,0.319604,0.498644
2012-02-25,23,0.221294,0.446394,0.473428,0.871480,0.322264,0.441719
2012-02-25,24,0.192210,0.415076,0.395547,0.871283,0.322264,0.424940
2012-02-26,1,0.208272,0.397314,0.319183,0.808946,0.322264,0.382931
2012-02-26,2,0.222151,0.352542,0.317423,0.808180,0.322264,0.361475
2012-02-26,3,0.248350,0.336443,0.309258,0.870324,0.324923,0.309660
2012-02-26,4,0.230650,0.348631,0.317694,0.870476,0.323332,0.266304
2012-02-26,5,0.261917,0.356373,0.326303,0.869867,0.322264,0.218755
2012-02-26,6,0.243048,0.363064,0.341803,0.807459,0.323332,0.180104
2012-02-26,7,0.222619,0.396183,0.401053,0.870400,0.323332,0.108618
2012-02-26,8,0.201255,0.386048,0.473929,0.870089,0.323332,0.182647
2012-02-26,9,0.198916,0.390801,0.548891,0.870666,0.325992,0.193373
2012-02-26,10,0.208740,0.395468,0.598221,0.871433,0.325992,0.196361
2012-02-26,11,0.235095,0.402066,0.583752,0.808691,0.325992,0.201505
2012-02-26,12,0.237746,0.414033,0.593088,0.871808,0.325992,0.245846
2012-02-26,13,0.215290,0.417196,0.569574,0.869049,0.320043,0.299437
2012-02-26,14,0.181917,0.404432,0.538974,0.869167,0.346638,0.303677
2012-02-26,15,0.173730,0.404832,0.517597,0.868627,0.320729,0.327914
2012-02-26,16,0.173107,0.404461,0.554402,0.868505,0.317487,0.366438
2012-02-26,17,0.188233,0.412114,0.573307,0.868025,0.317487,0.393230
2012-02-26,18,0.270572,0.446820,0.659345,0.869309,0.319660,0.464963
2012-02-26,19,0.303477,0.453938,0.651290,0.871059,0.316418,0.599819
2012-02-26,20,0.271976,0.457766,0.652503,0.808559,0.316418,0.661236
2012-02-26,21,0.313068,0.474563,0.647010,0.871301,0.317524,0.615335
2012-02-26,22,0.247181,0.444544,0.559509,0.871301,0.319660,0.603158
2012-02-26,23,0.283828,0.396435,0.470326,0.871176,0.341212,0.557617
2012-02-26,24,0.193379,0.381029,0.337940,0.809062,0.313548,0.607721
2012-02-27,1,0.174666,0.366178,0.296768,0.809030,0.312480,0.688290
2012-02-27,2,0.174276,0.351128,0.288216,0.871890,0.312480,0.752637
2012-02-27,3,0.173652,0.338796,0.261179,0.871779,0.311411,0.789326
2012-02-27,4,0.173886,0.345994,0.277586,0.809755,0.350362,0.795839
2012-02-27,5,0.173496,0.364190,0.289524,0.809533,0.351430,0.793946
2012-02-27,6,0.179968,0.379584,0.349747,0.809440,0.352499,0.790492
2012-02-27,7,0.216849,0.407388,0.473571,0.806870,0.373827,0.792780
2012-02-27,8,0.308389,0.439289,0.578511,0.806750,0.404501,0.814166
2012-02-27,9,0.257005,0.454336,0.623535,0.869671,0.407790,0.798681
2012-02-27,10,0.224257,0.441035,0.648650,0.869868,0.404501,0.805246
2012-02-27,11,0.197902,0.431279,0.625406,0.807486,0.404501,0.846209
2012-02-27,12,0.173652,0.409398,0.635200,0.807408,0.415769,0.894326
2012-02-27,13,0.172015,0.421475,0.608640,0.806889,0.415769,0.914159
2012-02-27,14,0.171781,0.439200,0.588039,0.806647,0.415769,0.924493
2012-02-27,15,0.171391,0.449998,0.544595,0.806212,0.379585,0.911005
2012-02-27,16,0.176771,0.465406,0.582649,0.806047,0.332902,0.897768
2012-02-27,17,0.195251,0.481529,0.614613,0.806083,0.408560,0.887931
2012-02-27,18,0.249910,0.511999,0.667341,0.806446,0.415769,0.867835
2012-02-27,19,0.316966,0.544769,0.679140,0.869190,0.415769,0.824316
2012-02-27,20,0.315251,0.544030,0.692089,0.869240,0.413548,0.725982
2012-02-27,21,0.248038,0.512864,0.675578,0.806366,0.410888,0.685220
2012-02-27,22,0.211235,0.481286,0.589718,0.868170,0.416207,0.688915
2012-02-27,23,0.215524,0.417630,0.468155,0.806569,0.417276,0.678891
2012-02-27,24,0.210611,0.370972,0.393759,0.806598,0.394249,0.616160
2012-02-28,1,0.200553,0.366644,0.356853,0.806169,0.377802,0.574543
2012-02-28,2,0.229949,0.333798,0.328182,0.806522,0.378870,0.472427
2012-02-28,3,0.230962,0.320864,0.305853,0.808231,0.377802,0.394124
2012-02-28,4,0.216537,0.342122,0.316571,0.808474,0.376734,0.324078
2012-02-28,5,0.174744,0.375582,0.324274,0.808597,0.384381,0.274753
2012-02-28,6,0.178954,0.422553,0.396496,0.808240,0.387670,0.241331
2012-02-28,7,0.249442,0.506238,0.496442,0.808550,0.404118,0.136833
2012-02-28,8,0.257707,0.544617,0.568383,0.808920,0.421633,0.129530
2012-02-28,9,0.235797,0.555557,0.623111,0.808677,0.418974,0.039880
2012-02-28,10,0.218721,0.535165,0.616222,0.809288,0.417905,0.023204
2012-02-28,11,0.218643,0.540388,0.589073,0.809022,0.417905,0.019161
2012-02-28,12,0.218409,0.555598,0.560276,0.808823,0.417905,0.091647
2012-02-28,13,0.216225,0.553877,0.546350,0.808331,0.421633,0.174183
2012-02-28,14,0.213652,0.549136,0.525094,0.808190,0.417905,0.189319
2012-02-28,15,0.192366,0.525641,0.508124,0.807626,0.413548,0.186988
2012-02-28,16,0.184880,0.496767,0.557947,0.807382,0.413548,0.187232
2012-02-28,17,0.206167,0.535768,0.592387,0.808265,0.409190,0.164925
2012-02-28,18,0.255602,0.556056,0.651566,0.808190,0.380653,0.183672
2012-02-28,19,0.276576,0.573757,0.663137,0.808217,0.393811,0.186781
2012-02-28,20,0.303477,0.576786,0.674963,0.808420,0.414616,0.216897
2012-02-28,21,0.262385,0.576427,0.665670,0.808389,0.417905,0.264610
2012-02-28,22,0.239071,0.552811,0.593522,0.808277,0.417905,0.348175
2012-02-28,23,0.181839,0.498121,0.471894,0.808091,0.417905,0.415177
2012-02-28,24,0.170611,0.461891,0.378036,0.807881,0.391590,0.427568
2012-02-29,1,0.170377,0.365292,0.348485,0.807674,0.369800,0.534464
2012-02-29,2,0.170845,0.321083,0.329888,0.807751,0.368187,0.567380
2012-02-29,3,0.170845,0.300576,0.287639,0.807917,0.365527,0.588706
2012-02-29,4,0.172015,0.319571,0.287212,0.807580,0.379585,0.597516
2012-02-29,5,0.172873,0.358671,0.292763,0.808246,0.382874,0.545148
2012-02-29,6,0.179656,0.402962,0.379653,0.808158,0.382874,0.495682
2012-02-29,7,0.195485,0.449221,0.517298,0.807362,0.405900,0.609483
2012-02-29,8,0.201956,0.454644,0.582899,0.807004,0.410258,0.755777
2012-02-29,9,0.219757,0.484572,0.643553,0.807006,0.410258,0.783631
2012-02-29,10,0.209747,0.463893,0.657190,0.806039,0.413548,0.833406
2012-02-29,11,0.210162,0.481960,0.631825,0.805123,0.412479,0.878666
2012-02-29,12,0.264065,0.500017,0.614979,0.808333,0.411411,0.876619
2012-02-29,13,0.339819,0.524668,0.606416,0.808340,0.414700,0.866053
2012-02-29,14,0.312253,0.550487,0.610808,0.808215,0.414700,0.806640
2012-02-29,15,0.362252,0.540166,0.559378,0.809135,0.414700,0.734507
2012-02-29,16,0.348998,0.560697,0.559654,0.809533,0.412041,0.598083
2012-02-29,17,0.437189,0.613221,0.657392,0.809783,0.414700,0.557892
2012-02-29,18,0.420131,0.640829,0.675379,0.809783,0.411411,0.544414
2012-02-29,19,0.398760,0.650380,0.670599,0.809859,0.415769,0.602340
2012-02-29,20,0.392054,0.638289,0.680349,0.810843,0.414700,0.667451
2012-02-29,21,0.371138,0.623394,0.686158,0.807772,0.412041,0.612160
2012-02-29,22,0.297220,0.610611,0.640791,0.808079,0.413632,0.440436
2012-02-29,23,0.231508,0.522472,0.522610,0.808128,0.410342,0.423769
2012-02-29,24,0.210222,0.442476,0.416411,0.808324,0.389537,0.454856
2012-03-01,1,0.183477,0.395885,0.357330,0.808400,0.370430,0.389243
2012-03-01,2,0.188701,0.333959,0.309228,0.807918,0.369800,0.404760
2012-03-01,3,0.242736,0.317768,0.273893,0.808720,0.366511,0.369469
2012-03-01,4,0.224958,0.336253,0.285988,0.808646,0.367579,0.444830
2012-03-01,5,0.232912,0.361891,0.293780,0.808404,0.370869,0.491011
2012-03-01,6,0.277902,0.408686,0.367227,0.809030,0.373090,0.455226
2012-03-01,7,0.252405,0.486687,0.522873,0.808884,0.390606,0.456984
2012-03-01,8,0.294770,0.529387,0.616159,0.808954,0.411411,0.475772
2012-03-01,9,0.344023,0.529913,0.636754,0.808884,0.414700,0.486013
2012-03-01,10,0.296615,0.541016,0.636410,0.808884,0.414700,0.511702
2012-03-01,11,0.335720,0.563185,0.607417,0.808832,0.413632,0.501752
2012-03-01,12,0.403219,0.570986,0.591641,0.808884,0.413632,0.488669
2012-03-01,13,0.359071,0.556227,0.576003,0.809082,0.413632,0.513047
2012-03-01,14,0.351196,0.556326,0.526062,0.808960,0.410342,0.507636
2012-03-01,15,0.350814,0.540745,0.462069,0.808960,0.397185,0.452870
2012-03-01,16,0.401683,0.541540,0.546704,0.808719,0.368699,0.354692
2012-03-01,17,0.434647,0.602435,0.603043,0.808842,0.310189,0.264194
2012-03-01,18,0.458627,0.618459,0.675220,0.808601,0.318167,0.245994
2012-03-01,19,0.452563,0.628694,0.672302,0.808601,0.331465,0.232166
2012-03-01,20,0.434220,0.615957,0.689132,0.808601,0.307529,0.213034
2012-03-01,21,0.455265,0.625525,0.671691,0.808496,0.311257,0.182193
2012-03-01,22,0.434500,0.613740,0.595480,0.808731,0.356031,0.172693
2012-03-01,23,0.321917,0.508832,0.481378,0.809001,0.381997,0.179233
2012-03-01,24,0.286213,0.428430,0.385994,0.808913,0.374158,0.191681
2012-03-02,1,0.274353,0.336129,0.322689,0.808908,0.366949,0.189831
2012-03-02,2,0.283250,0.305675,0.309910,0.808788,0.364290,0.171086
2012-03-02,3,0.291195,0.293391,0.274599,0.808846,0.359932,0.166735
2012-03-02,4,0.351156,0.291869,0.273818,0.809153,0.359932,0.174019
2012-03-02,5,0.355676,0.312323,0.274624,0.808837,0.356204,0.175108
2012-03-02,6,0.379615,0.333459,0.331160,0.871460,0.359932,0.200921
2012-03-02,7,0.402574,0.369557,0.518093,0.871217,0.376379,0.254635
2012-03-02,8,0.468785,0.391582,0.580309,0.871342,0.396555,0.300116
2012-03-02,9,0.461856,0.396902,0.617241,0.873936,0.393895,0.343049
2012-03-02,10,0.438620,0.396520,0.620369,0.873509,0.396555,0.342330
2012-03-02,11,0.507584,0.410942,0.586329,0.873313,0.393895,0.352885
2012-03-02,12,0.498828,0.406853,0.562763,0.873191,0.392827,0.387626
2012-03-02,13,0.438825,0.416004,0.562547,0.873384,0.396116,0.429534
2012-03-02,14,0.348956,0.415035,0.518453,0.873263,0.396116,0.482339
2012-03-02,15,0.293432,0.405393,0.505355,0.872746,0.395048,0.509335
2012-03-02,16,0.350438,0.401195,0.500167,0.872746,0.396116,0.563467
2012-03-02,17,0.382669,0.381738,0.547069,0.873374,0.395048,0.628838
2012-03-02,18,0.415586,0.375919,0.613710,0.870659,0.393979,0.713866
2012-03-02,19,0.469740,0.361730,0.637348,0.870852,0.393979,0.745120
2012-03-02,20,0.369694,0.360884,0.647436,0.870372,0.390690,0.781903
2012-03-02,21,0.297137,0.359589,0.660031,0.848804,0.391758,0.785505
2012-03-02,22,0.287304,0.323590,0.575623,0.852770,0.395048,0.782925
2012-03-02,23,0.222728,0.310883,0.496355,0.870079,0.391758,0.799290
2012-03-02,24,0.183137,0.292311,0.458512,0.807946,0.441730,0.746515
2012-03-03,1,0.234490,0.271127,0.375809,0.805879,0.315662,0.761932
2012-03-03,2,0.197027,0.268643,0.311094,0.805928,0.314594,0.856470
2012-03-03,3,0.214111,0.272705,0.271956,0.806516,0.314594,0.885803
2012-03-03,4,0.211289,0.270608,0.281895,0.806228,0.314594,0.879464
2012-03-03,5,0.189783,0.270767,0.301814,0.805852,0.313525,0.863759
2012-03-03,6,0.167803,0.270130,0.312933,0.806210,0.312457,0.857442
2012-03-03,7,0.174594,0.270461,0.319775,0.804164,0.313525,0.867598
2012-03-03,8,0.213923,0.272202,0.414196,0.804376,0.312457,0.874707
2012-03-03,9,0.367772,0.273715,0.482255,0.804333,0.316185,0.858067
2012-03-03,10,0.392575,0.273572,0.525750,0.804688,0.313525,0.843379
2012-03-03,11,0.415563,0.280937,0.545325,0.804807,0.314594,0.849215
2012-03-03,12,0.440188,0.282987,0.560076,0.804185,0.314594,0.829802
2012-03-03,13,0.440889,0.271982,0.565796,0.804611,0.315662,0.793451
2012-03-03,14,0.440648,0.279929,0.520612,0.806478,0.317253,0.812866
2012-03-03,15,0.458749,0.296425,0.555219,0.743736,0.316730,0.824864
2012-03-03,16,0.494541,0.291070,0.532213,0.743741,0.317799,0.851323
2012-03-03,17,0.509573,0.327499,0.513459,0.743792,0.318867,0.851000
2012-03-03,18,0.522570,0.329802,0.637182,0.743196,0.209492,0.832247
2012-03-03,19,0.545542,0.368217,0.625778,0.746335,0.211083,0.819643
2012-03-03,20,0.545977,0.397247,0.647394,0.746331,0.210015,0.772725
2012-03-03,21,0.479941,0.371664,0.622715,0.743635,0.265036,0.747824
2012-03-03,22,0.423216,0.360244,0.539001,0.743572,0.311911,0.724264
2012-03-03,23,0.373058,0.334491,0.480754,0.743181,0.314048,0.699583
2012-03-03,24,0.307736,0.309501,0.408229,0.743642,0.314594,0.663098
2012-03-04,1,0.224886,0.304329,0.377184,0.743954,0.319936,0.655461
2012-03-04,2,0.235737,0.299732,0.316694,0.744143,0.321004,0.564008
2012-03-04,3,0.371660,0.286345,0.261900,0.743522,0.322072,0.450464
2012-03-04,4,0.430582,0.294573,0.288880,0.743711,0.319936,0.377493
2012-03-04,5,0.432490,0.301105,0.309735,0.743965,0.319936,0.301853
2012-03-04,6,0.418127,0.331651,0.322263,0.743488,0.321004,0.299552
2012-03-04,7,0.399810,0.346794,0.367993,0.744436,0.321004,0.282641
2012-03-04,8,0.319806,0.336803,0.449467,0.744432,0.318344,0.251684
2012-03-04,9,0.361376,0.340712,0.527113,0.743860,0.319936,0.289558
2012-03-04,10,0.391138,0.342566,0.576128,0.743982,0.318344,0.281080
2012-03-04,11,0.438169,0.352860,0.575366,0.744219,0.318867,0.272602
2012-03-04,12,0.475482,0.370245,0.597151,0.743982,0.318867,0.276932
2012-03-04,13,0.450124,0.374056,0.571833,0.743978,0.319936,0.296320
2012-03-04,14,0.419076,0.364171,0.565030,0.744177,0.319936,0.339791
2012-03-04,15,0.417057,0.376633,0.520104,0.743868,0.321004,0.361017
2012-03-04,16,0.409999,0.385874,0.553219,0.744030,0.321004,0.350076
2012-03-04,17,0.461460,0.394816,0.609982,0.743907,0.323663,0.301295
2012-03-04,18,0.598346,0.444798,0.678057,0.744106,0.322072,0.253452
2012-03-04,19,0.663904,0.483208,0.707161,0.744228,0.323663,0.257071
2012-03-04,20,0.657136,0.463963,0.683567,0.744280,0.319936,0.287836
2012-03-04,21,0.647928,0.480496,0.678539,0.743777,0.324732,0.263397
2012-03-04,22,0.645620,0.457845,0.579622,0.743542,0.322072,0.237918
2012-03-04,23,0.524180,0.420555,0.502323,0.744323,0.322072,0.218726
2012-03-04,24,0.406819,0.397929,0.443021,0.744589,0.323141,0.200705
2012-03-05,1,0.454207,0.417311,0.321533,0.744396,0.321004,0.187343
2012-03-05,2,0.516965,0.398669,0.284101,0.744518,0.321004,0.180412
2012-03-05,3,0.611250,0.403397,0.260203,0.744515,0.447072,0.178345
2012-03-05,4,0.646112,0.413747,0.280503,0.744708,0.371414,0.173863
2012-03-05,5,0.647012,0.437433,0.300147,0.744156,0.370346,0.178575
2012-03-05,6,0.593283,0.509132,0.349876,0.744561,0.377993,0.187607
2012-03-05,7,0.611393,0.567455,0.461880,0.744439,0.406969,0.193065
2012-03-05,8,0.588802,0.574215,0.618391,0.744632,0.417905,0.193529
2012-03-05,9,0.510276,0.589207,0.654443,0.744632,0.417905,0.181439
2012-03-05,10,0.396056,0.573998,0.649975,0.744510,0.417905,0.185751
2012-03-05,11,0.512184,0.600880,0.614701,0.744345,0.417905,0.221196
2012-03-05,12,0.437040,0.601056,0.609959,0.744893,0.418344,0.265585
2012-03-05,13,0.442336,0.586975,0.597713,0.745034,0.421633,0.292147
2012-03-05,14,0.503724,0.565824,0.536104,0.807201,0.421633,0.288391
2012-03-05,15,0.533810,0.576599,0.512873,0.761111,0.420565,0.274718
2012-03-05,16,0.469654,0.590430,0.549855,0.761585,0.416837,0.254852
2012-03-05,17,0.465267,0.631450,0.578867,0.761682,0.420565,0.256249
2012-03-05,18,0.497718,0.655599,0.604897,0.763253,0.420565,0.247537
2012-03-05,19,0.481158,0.671170,0.640304,0.781649,0.418344,0.226201
2012-03-05,20,0.542684,0.666833,0.613782,0.788852,0.422702,0.230803
2012-03-05,21,0.569647,0.683781,0.621450,0.788657,0.422702,0.251222
2012-03-05,22,0.496898,0.658299,0.588995,0.788952,0.422702,0.252744
2012-03-05,23,0.556010,0.595687,0.509066,0.788699,0.421633,0.267187
2012-03-05,24,0.443416,0.463924,0.410689,0.788581,0.394249,0.282355
2012-03-06,1,0.451797,0.450235,0.337499,0.785609,0.376734,0.292282
2012-03-06,2,0.526693,0.403728,0.290386,0.785737,0.378870,0.309160
2012-03-06,3,0.547149,0.391380,0.276869,0.785615,0.374512,0.323680
2012-03-06,4,0.453900,0.411502,0.291524,0.785644,0.374074,0.355943
2012-03-06,5,0.500097,0.423602,0.297297,0.785765,0.377363,0.360611
2012-03-06,6,0.465261,0.478369,0.335253,0.786026,0.386079,0.383311
2012-03-06,7,0.407959,0.507884,0.517178,0.788739,0.396032,0.485390
2012-03-06,8,0.416524,0.510293,0.596904,0.797509,0.414616,0.620680
2012-03-06,9,0.488547,0.544469,0.633149,0.807047,0.417276,0.691138
2012-03-06,10,0.421606,0.500212,0.633240,0.807050,0.417276,0.737614
2012-03-06,11,0.496622,0.518991,0.578865,0.807535,0.415139,0.777991
2012-03-06,12,0.497393,0.526684,0.562117,0.807851,0.413002,0.797486
2012-03-06,13,0.415302,0.478998,0.545776,0.807701,0.417360,0.800505
2012-03-06,14,0.393861,0.470560,0.504104,0.807914,0.416292,0.786626
2012-03-06,15,0.390133,0.456521,0.495867,0.808154,0.416292,0.771508
2012-03-06,16,0.388678,0.443610,0.543153,0.808078,0.415223,0.772258
2012-03-06,17,0.432213,0.462531,0.570488,0.808103,0.415223,0.760868
2012-03-06,18,0.449304,0.490849,0.588206,0.808032,0.415223,0.787701
2012-03-06,19,0.450431,0.493288,0.630116,0.807109,0.411934,0.798217
2012-03-06,20,0.474667,0.510545,0.653211,0.808134,0.415223,0.811309
2012-03-06,21,0.462923,0.499579,0.629747,0.808134,0.415223,0.832985
2012-03-06,22,0.438303,0.465419,0.564885,0.807936,0.415223,0.888571
2012-03-06,23,0.330510,0.396666,0.465646,0.807636,0.415223,0.903902
2012-03-06,24,0.220786,0.351217,0.434721,0.807510,0.396116,0.905224
2012-03-07,1,0.168812,0.324553,0.371262,0.807977,0.378600,0.907574
2012-03-07,2,0.158988,0.293923,0.326245,0.807618,0.379669,0.883805
2012-03-07,3,0.157773,0.298578,0.309785,0.803926,0.378600,0.892987
2012-03-07,4,0.157048,0.304740,0.327670,0.807782,0.377532,0.888002
2012-03-07,5,0.157290,0.311288,0.328177,0.807977,0.379753,0.875496
2012-03-07,6,0.163454,0.320618,0.369091,0.807775,0.379753,0.864321
2012-03-07,7,0.184256,0.335620,0.510503,0.807706,0.389622,0.875528
2012-03-07,8,0.270329,0.347093,0.595113,0.808073,0.406069,0.878524
2012-03-07,9,0.351455,0.362759,0.633756,0.808231,0.409358,0.866113
2012-03-07,10,0.322027,0.340160,0.609343,0.808197,0.409358,0.861740
2012-03-07,11,0.267933,0.338341,0.560046,0.807899,0.406699,0.854056
2012-03-07,12,0.275470,0.335943,0.542635,0.807823,0.406699,0.864012
2012-03-07,13,0.279855,0.334269,0.523737,0.807918,0.400834,0.856075
2012-03-07,14,0.267346,0.320122,0.477833,0.807918,0.400834,0.851591
2012-03-07,15,0.270226,0.308388,0.459824,0.807781,0.399766,0.856228
2012-03-07,16,0.270928,0.307699,0.513348,0.808165,0.397545,0.862384
2012-03-07,17,0.294890,0.308494,0.588983,0.808156,0.399766,0.908820
2012-03-07,18,0.363633,0.308678,0.615907,0.807918,0.398175,0.908173
2012-03-07,19,0.347639,0.313311,0.631746,0.807876,0.398613,0.911266
2012-03-07,20,0.504283,0.316465,0.671980,0.807895,0.382166,0.904456
2012-03-07,21,0.523377,0.336102,0.663393,0.807771,0.382166,0.911138
2012-03-07,22,0.415292,0.324616,0.563484,0.808307,0.382166,0.917376
2012-03-07,23,0.260467,0.315532,0.447940,0.808079,0.381097,0.914255
2012-03-07,24,0.2225,0.293839,0.419288,0.807772,0.359139,0.891334
2012-03-08,1,0.2225,0.283543,0.352453,0.808207,0.355220,0.898638
2012-03-08,2,0.2225,0.282789,0.296040,0.808278,0.351301,0.910898
2012-03-08,3,0.2225,0.282652,0.276480,0.808088,0.347573,0.910834
2012-03-08,4,0.222733,0.282677,0.294227,0.808131,0.347573,0.899140
2012-03-08,5,0.222967,0.281443,0.301128,0.808165,0.349709,0.879155
2012-03-08,6,0.244020,0.282048,0.327832,0.807881,0.353437,0.868042
2012-03-08,7,0.332425,0.300621,0.487201,0.807924,0.376464,0.862599
2012-03-08,8,0.380722,0.309738,0.587761,0.807927,0.396201,0.863901
2012-03-08,9,0.325221,0.315726,0.598025,0.807927,0.398337,0.855004
2012-03-08,10,0.287872,0.344246,0.587098,0.807451,0.396746,0.760874
2012-03-08,11,0.278749,0.348242,0.584742,0.807451,0.395678,0.767637
2012-03-08,12,0.307549,0.377449,0.571075,0.807569,0.392388,0.761936
2012-03-08,13,0.415449,0.366326,0.567409,0.807814,0.396746,0.599899
2012-03-08,14,0.423525,0.366344,0.526868,0.807843,0.399406,0.625378
2012-03-08,15,0.299849,0.364963,0.524513,0.807772,0.396116,0.624296
2012-03-08,16,0.303563,0.376509,0.546742,0.807725,0.398776,0.633009
2012-03-08,17,0.306430,0.389490,0.580359,0.807768,0.397707,0.721914
2012-03-08,18,0.323627,0.389752,0.636875,0.807650,0.396116,0.729245
2012-03-08,19,0.273687,0.388662,0.659710,0.807814,0.396116,0.722463
2012-03-08,20,0.298969,0.389096,0.661904,0.804214,0.399844,0.737037
2012-03-08,21,0.331542,0.392681,0.640202,0.804022,0.397185,0.670788
2012-03-08,22,0.324785,0.383877,0.598716,0.803468,0.397185,0.575076
2012-03-08,23,0.297341,0.381902,0.501024,0.803402,0.398253,0.461712
2012-03-08,24,0.184509,0.348910,0.439783,0.804003,0.374597,0.402436
2012-03-09,1,0.157767,0.296822,0.369342,0.804408,0.355490,0.391563
2012-03-09,2,0.157526,0.278454,0.318954,0.804249,0.355490,0.406026
2012-03-09,3,0.157526,0.289774,0.310505,0.803780,0.369716,0.403275
2012-03-09,4,0.157292,0.306933,0.304564,0.804439,0.362069,0.430558
2012-03-09,5,0.157526,0.320564,0.314045,0.804324,0.359932,0.519687
2012-03-09,6,0.157533,0.341010,0.343979,0.804390,0.362069,0.643408
2012-03-09,7,0.268146,0.357222,0.525291,0.804507,0.384027,0.712332
2012-03-09,8,0.155593,0.365529,0.582718,0.804431,0.388907,0.732276
2012-03-09,9,0.155359,0.365957,0.588766,0.804434,0.389537,0.758653
2012-03-09,10,0.156318,0.367075,0.601078,0.804082,0.393265,0.805481
2012-03-09,11,0.157012,0.368158,0.618564,0.804555,0.394334,0.807243
2012-03-09,12,0.196076,0.371485,0.605901,0.804087,0.389976,0.802920
2012-03-09,13,0.184783,0.365873,0.571010,0.804292,0.389976,0.810834
2012-03-09,14,0.185251,0.365917,0.548967,0.803749,0.391044,0.813575
2012-03-09,15,0.226493,0.349141,0.529136,0.804008,0.391044,0.809414
2012-03-09,16,0.245682,0.335485,0.545713,0.806525,0.392113,0.800067
2012-03-09,17,0.364538,0.341005,0.598664,0.805922,0.394772,0.795226
2012-03-09,18,0.317298,0.333945,0.651610,0.805985,0.399130,0.832672
2012-03-09,19,0.397678,0.343888,0.704107,0.805985,0.405709,0.799299
2012-03-09,20,0.415405,0.361216,0.699194,0.806225,0.404118,0.740960
2012-03-09,21,0.385176,0.354396,0.675932,0.805851,0.404118,0.715006
2012-03-09,22,0.294302,0.331786,0.608833,0.805551,0.404118,0.704404
2012-03-09,23,0.232115,0.315406,0.508099,0.806345,0.419075,0.640177
2012-03-09,24,0.195896,0.288256,0.461518,0.806497,0.443692,0.573166
2012-03-10,1,0.201851,0.284397,0.409111,0.806683,0.317318,0.487385
2012-03-10,2,0.249758,0.285010,0.361283,0.806523,0.318692,0.432448
2012-03-10,3,0.287256,0.283945,0.334578,0.806520,0.317318,0.337246
2012-03-10,4,0.298559,0.285702,0.302183,0.806444,0.309076,0.295069
2012-03-10,5,0.276811,0.291575,0.304468,0.806400,0.300835,0.302510
2012-03-10,6,0.267632,0.302405,0.347372,0.806442,0.300835,0.213699
2012-03-10,7,0.325638,0.311504,0.442150,0.806558,0.300835,0.143365
2012-03-10,8,0.232986,0.376397,0.499950,0.806589,0.296801,0.158699
2012-03-10,9,0.249252,0.401459,0.573673,0.806447,0.298175,0.305060
2012-03-10,10,0.250961,0.414261,0.605938,0.806308,0.296801,0.319457
2012-03-10,11,0.251449,0.425625,0.603034,0.806295,0.298087,0.381742
2012-03-10,12,0.222008,0.420265,0.586195,0.806241,0.295428,0.508280
2012-03-10,13,0.241794,0.420699,0.557056,0.806241,0.295428,0.600253
2012-03-10,14,0.207801,0.389570,0.515778,0.806137,0.294054,0.652601
2012-03-10,15,0.162113,0.379864,0.457470,0.806513,0.294054,0.691165
2012-03-10,16,0.159190,0.339302,0.479141,0.806589,0.295428,0.698836
